-7.25375	2.22289
-6.61042	2.16193
-3.62992	2.69282
-6.3662	2.24883
-8.18244	0.941715
-6.00325	3.52035
-8.13343	1.34575
-6.38034	3.74657
-7.63525	1.41327
-7.37905	2.39053
-8.21373	1.56194
-6.26275	0.322779
-7.89628	3.20496
-8.18438	1.87857
-6.23407	1.70087
-9.05378	3.02408
-8.2407	2.2366
-6.46306	0.433611
-8.03893	3.55708
-6.05347	2.6821
-7.69874	1.26479
-4.81547	3.70249
-6.52782	2.90762
-8.24218	2.1258
-7.87901	1.16836
-5.72667	2.17902
-6.62357	0.528206
-5.29293	-11.8691
-6.63841	1.46468
-5.79024	2.42716
-7.8967	3.07151
-8.95564	4.0438
-7.15319	0.86148
-7.78765	2.30095
-7.12693	1.12776
-5.81031	1.57352
-5.48667	3.50829
-6.57231	2.34714
-8.33175	0.831014
-8.45151	0.105473
-8.36068	1.9802
-8.87734	1.54151
-6.93722	3.45787
-6.52356	3.81844
-8.46752	2.77875
-6.8667	2.83349
-6.81594	3.61061
-8.66041	2.32949
-7.54586	1.30942
-8.05045	1.42913
-6.67132	1.69461
-6.19253	2.85805
-6.5232	2.96067
-6.72433	2.93501
-8.27187	0.95489
-6.53111	4.56776
-7.58433	3.76892
-8.37393	1.97068
-8.18433	1.05492
-9.01742	3.96567
-7.737	1.74947
-7.19326	3.95673
-5.79108	2.77498
-6.5514	0.188495
-7.11372	1.471
-6.64972	1.56184
-5.8228	3.49821
-4.74317	2.28943
-5.54976	1.46291
-6.35768	2.82996
-8.25837	1.92857
-7.79852	2.58956
-9.04841	2.2167
-6.17142	0.416366
-8.68573	2.72165
-5.34126	1.79419
-8.78892	1.87463
-7.20123	2.06994
-7.17968	4.56762
-8.19101	2.57047
-6.18698	0.907928
-7.45934	0.155916
-5.48697	-0.134127
-6.21291	1.30672
-4.63173	2.56027
-7.99433	1.14323
-5.48931	0.0537507
-7.75397	0.811249
-5.68218	1.56787
-6.42834	2.95141
-6.82192	2.07474
-8.85267	0.867511
-6.7257	3.09596
-5.59452	1.16877
-6.70982	2.45908
-6.6727	2.72578
-7.99175	2.11983
-6.53418	1.01795
-6.92984	0.256303
-6.90057	1.81185
-6.83039	1.70475
-7.17625	1.37109
-8.35997	2.85203
-7.78157	1.876
-8.46833	2.17927
-7.43584	2.7015
-5.9785	1.81235
-8.41047	1.44899
-6.68259	2.76119
-6.90597	2.10064
-7.54696	2.83165
-2.42706	0.639409
-8.78509	3.37502
-7.72276	1.12472
-8.4571	2.8881
-6.69418	0.759114
-6.64028	1.70956
-7.53089	2.27155
-5.43761	1.98672
-5.94203	0.529986
-8.29191	0.638815
-7.01682	1.97923
-7.87791	2.91922
-6.4401	2.07834
-7.16717	1.65058
-6.67393	3.9171
-7.6304	3.82333
-6.31688	4.5477
-5.19276	1.03404
-7.11983	1.58133
-4.73652	3.18954
-7.83467	4.12394
-8.62799	2.27338
-6.77918	0.810274
-7.54958	2.39917
-5.04668	2.85614
-8.32136	2.42944
-6.59747	2.15841
-6.99968	2.30639
-7.54569	4.95154
-8.42831	2.34393
-6.37865	1.42251
-7.30728	2.89533
-6.41725	3.30206
-6.88725	1.46602
-6.52461	0.759617
-8.60611	1.68294
-8.78772	2.56312
-8.30137	2.5864
-4.31526	2.08162
-8.42934	2.42879
-6.22552	3.28391
-4.62639	-0.7765
-6.4741	2.96443
-5.5193	2.97193
-8.97928	3.80652
-7.00659	2.85822
-6.84273	3.56286
-6.2007	1.68939
-7.82259	2.19448
-4.49606	0.0187938
-6.59567	1.05447
-7.04448	2.01199
-5.97272	0.478177
-7.50936	0.680198
-6.9397	4.42951
-6.19944	1.78381
-7.28378	1.88066
-7.63478	1.44527
-6.34008	4.28206
-6.89904	0.737054
-5.65283	1.13805
-8.31721	1.64177
-6.34959	3.35341
-5.67017	0.73326
-7.32694	2.97687
-6.88182	2.83796
-6.66776	4.1438
-6.67345	3.44933
-6.58582	0.50503
-6.01104	0.879351
-6.33982	1.02919
-5.61061	1.95919
-7.95385	1.5614
-6.27262	2.6561
-5.41971	2.74627
-6.1791	1.79033
-6.38	1.28135
-7.73914	3.0309
-5.78364	0.680775
-5.65995	1.71692
-7.72489	0.558057
-6.94695	3.176
-6.51132	2.70777
-8.68954	1.43125
-7.98839	2.81107
-7.87079	2.38465
-6.28507	2.48796
-7.93395	1.60591
-8.42321	0.843585
-7.03048	1.04781
-7.90402	2.1098
-7.97605	2.16644
-4.37986	0.30563
-7.50389	2.16846
-6.67873	2.27866
-7.97306	1.49695
-5.72258	1.87125
-8.8123	0.824806
-6.61772	1.93387
-6.72846	0.153852
-7.06433	2.40815
-6.54772	0.578651
-4.35578	-0.125035
-6.55616	2.91818
-8.90438	1.43475
-5.48746	3.23728
-5.66216	0.0454495
-6.70008	0.570334
-5.46037	0.275626
-8.1414	0.909009
-8.25395	2.51629
-7.62634	4.16691
-7.97664	1.76335
-7.97332	3.38879
-5.99689	3.56623
-7.41606	3.11923
-6.62479	2.58217
-7.56194	1.31271
-4.55339	2.65574
-7.37638	1.50895
-8.28567	2.50365
-7.82935	4.11886
-6.87193	2.38895
-6.90395	0.422798
-6.46289	2.48135
-6.87517	2.94047
-7.66037	1.26389
-8.13911	3.08927
-6.70799	4.38493
-6.98715	3.91962
-6.4247	1.19472
-6.19509	1.79633
-6.58505	2.15077
-7.96423	1.56971
-5.27627	1.02803
-6.22712	1.07924
-6.96739	2.35847
-6.44842	0.585106
-8.64054	3.48237
-8.06473	2.23178
-8.42989	1.00673
-6.5318	3.86542
-6.43899	2.95398
-6.40162	0.954946
-8.00997	2.07058
