0.856467	8.70132
3.93639	8.62091
2.66555	9.9931
2.939	6.4684
0.44235	7.65463
3.16496	9.21578
1.26491	6.92191
0.902281	11.2517
0.918128	6.04286
2.26879	8.26062
-0.654101	7.78303
0.272287	8.81965
2.55258	8.85433
1.04557	8.11219
1.58229	6.25578
3.1019	6.69107
0.815006	8.42826
2.73441	5.56515
1.30696	9.09311
0.722944	8.55107
3.43302	6.24736
0.340533	7.8485
1.90755	6.62468
3.37302	8.50478
3.04951	6.19136
-0.193735	9.78579
0.165963	7.20984
0.597998	8.51781
2.01451	8.60333
1.73629	8.67079
2.10439	8.45259
2.78277	6.28053
1.42664	8.24618
2.09664	7.95729
1.71248	6.62944
0.377436	5.64323
2.64948	6.97598
1.35276	7.48553
0.207817	5.77629
2.33575	6.41065
0.665641	7.1913
1.81866	9.18289
0.984075	6.85226
0.803965	8.20772
-1.03459	9.9074
2.18522	8.28527
0.945035	4.95758
2.27889	7.50638
3.02344	8.57025
-0.469579	7.66544
0.153673	8.26227
2.47268	7.32113
2.82788	4.09819
3.6094	7.50751
3.13184	6.97704
1.7425	8.12408
2.13201	8.7334
1.2588	8.47553
0.759164	8.36588
1.58252	8.65466
-0.857118	6.26368
0.760131	3.97036
-0.0640918	8.40319
1.11816	7.84698
0.578381	5.0396
0.0231772	7.20225
1.73434	6.40309
0.908295	7.81487
1.45066	7.89887
1.76975	5.76761
3.2577	6.83027
2.54428	6.41059
1.81985	8.22847
2.63782	9.34857
2.30831	5.59653
1.28277	4.68843
-0.0495127	5.89977
3.03417	6.29092
2.6209	8.93114
0.861109	6.5309
0.835363	8.43322
-0.0539874	8.71145
1.13119	6.6851
1.67481	6.3041
2.11106	8.54175
1.63166	8.24304
3.10661	7.61145
2.82607	7.35134
2.5279	9.78545
1.07088	8.04756
0.95591	8.37963
4.41886	8.73429
0.551125	8.1272
-0.276738	6.61848
3.36065	7.92733
1.87754	8.40213
1.71808	4.35642
1.83494	7.39523
0.100548	7.98697
-0.0647209	8.67111
2.54527	9.73998
-0.262808	8.75565
2.41666	6.30085
1.75741	8.10176
0.519548	5.14202
-0.285647	7.96179
2.08574	8.77031
2.31708	8.24318
-0.838775	8.91733
1.49432	7.56177
0.157658	8.00353
3.44938	6.59082
0.226257	6.18659
2.44803	6.42726
-0.553236	5.15351
4.79589	6.0823
0.670019	8.63257
5.22051	7.33173
0.207312	6.82326
3.57702	6.54893
2.67272	8.38466
3.57612	5.53315
0.197161	6.54662
-0.129915	6.35201
0.419333	8.00058
2.30875	6.38835
0.0206017	5.93239
2.60743	7.69266
0.0305778	8.99367
-11.2241	8.0726
-1.4204	6.61306
0.0212573	7.74114
-0.333281	8.44275
1.13544	7.73841
2.31902	4.62028
1.15721	8.21363
2.09095	7.11756
-0.161891	6.80975
0.628215	5.8041
3.25025	5.42429
1.23491	7.28833
3.65461	7.4789
2.94302	8.76613
1.17838	5.36252
0.743351	8.74725
2.01128	6.99484
1.30778	10.9441
1.76612	7.58948
2.54865	8.23062
2.19741	7.11999
0.592151	8.86156
2.24299	6.99092
2.23905	6.07183
0.274577	8.96086
3.31297	5.88884
-0.398183	8.0198
1.14484	8.90065
0.899433	9.21936
1.52577	9.73519
2.46749	6.6274
1.01369	9.87046
-0.973778	8.64672
2.98166	7.14791
0.34558	7.92147
2.42258	5.9582
0.0296038	6.12352
0.94007	6.17854
2.91272	5.45057
7.07973	6.33785
2.08924	8.30728
3.18584	9.18992
2.50894	9.5967
0.415789	8.27175
1.654	7.85776
2.68343	8.44804
0.285849	7.10074
2.34884	6.01548
2.41469	7.8525
0.247933	5.42622
1.76336	7.59862
2.82674	6.63571
4.97783	8.78307
1.41907	7.47901
-2.09034	6.63063
2.57553	7.9252
2.87222	8.66599
1.16765	8.74712
2.40772	6.03916
-0.286655	9.77968
2.53515	7.04545
2.81209	7.91081
7.42815	7.77467
2.85957	6.21449
3.03506	4.76882
1.70325	9.34431
0.521196	7.3525
1.36008	9.27106
0.484273	6.60402
3.41957	6.78381
1.10794	7.52568
1.91116	8.48802
1.6615	6.09778
2.86422	7.85187
1.25434	9.35238
2.42258	8.84478
3.23665	8.83413
2.53476	7.95505
1.7097	7.1129
-0.227206	9.08425
2.66423	6.3162
-0.485401	5.66603
3.97908	6.77645
2.15272	7.46259
-0.996726	6.9539
1.25795	7.50346
0.725615	7.92214
2.00539	8.79627
0.529763	6.47513
1.16405	9.23213
1.81867	6.93221
-0.608171	7.45169
0.62766	8.87831
-0.193486	3.60942
3.11214	7.27182
-0.8491	7.44176
0.840955	5.82958
2.56968	8.34898
4.81485	7.47666
-0.24457	9.47073
0.84243	8.18736
-0.0735289	5.68624
1.35144	6.38767
0.988254	8.78427
-10.3745	13.227
3.35865	7.28112
0.00678725	7.15149
-0.441064	6.22078
3.31779	7.86425
2.41509	6.25499
-0.428494	8.8159
1.76536	5.05804
0.72956	6.58581
3.53745	8.07491
-0.137399	6.88473
0.0905117	6.67456
3.69539	6.74168
1.43713	7.79078
-0.877469	7.37595
2.55267	6.14794
5.06719	8.11405
2.56858	6.46345
2.25731	8.85354
2.98035	6.37285
1.33181	7.50271
4.07381	10.1907
0.160723	6.55743
2.02825	8.27193
1.19682	6.7773
0.618104	9.40659
0.739794	6.53376
2.93704	6.36888
0.201467	6.9034
0.616522	10.3702
2.356	9.22673
1.87553	9.99036
1.46659	6.28372
-0.00676901	5.08302
0.766771	6.99413
0.494373	7.97473
1.57951	6.23462
1.49914	8.72742
1.50636	7.19308
2.95999	8.43148
2.26959	9.30275
2.15702	8.52462
0.417532	7.71868
2.29203	7.46936
2.66774	8.21849
2.38673	9.94944
3.87748	6.54543
-1.2128	8.82215
-3.75443	6.9383
1.75956	7.23687
1.00138	8.49738
3.48653	8.16672
-2.41092	8.05526
2.60617	7.33729
2.19581	7.99821
2.7478	4.50911
1.19727	8.55738
1.13107	7.10431
0.605466	8.48883
2.36731	8.10047
1.40466	6.93084
-0.24496	8.45788
1.0949	7.32487
1.21283	7.30607
2.059	8.30274
1.21549	9.98928
1.35743	9.63615
3.14273	5.72896
2.91561	5.97919
0.469876	7.57372
2.21891	7.28607
0.276634	6.01425
2.37827	6.87055
2.15563	7.48694
0.347156	8.75253
0.366302	7.8987
0.658487	7.89392
0.812062	6.3663
1.08228	8.20651
0.105944	8.62657
1.64146	10.0655
1.89961	7.05964
3.40722	10.1865
2.40072	9.79052
1.20232	7.25087
1.6341	6.25045
2.3657	6.96456
-0.634572	6.2886
2.58972	6.09657
-0.129506	5.20242
1.56689	6.42325
2.04966	6.13611
0.377604	7.61339
-0.0871349	9.03533
0.360298	7.12704
2.66605	8.39924
1.5906	8.42962
2.6555	7.21674
0.177277	7.44478
0.123311	6.28175
1.40243	6.50773
0.637468	8.22948
-0.50002	9.04645
1.91822	9.20587
2.02379	6.22594
1.77017	6.23279
3.05967	7.78302
2.05479	6.86665
1.51753	8.78121
1.86639	7.23604
0.500566	8.59212
2.21514	9.68463
2.03477	9.75584
0.264568	8.01901
1.76217	7.59537
3.90459	7.0867
-1.49779	8.15483
0.136396	6.49128
1.00016	6.77599
-0.297881	7.70881
0.410724	7.11607
1.61102	5.76629
1.20052	6.48818
2.62629	8.10837
-0.209118	11.4184
2.47319	8.64572
0.168546	8.03177
0.675165	9.79636
1.0571	9.29938
1.57796	5.57752
2.49451	7.36549
-0.840632	6.86839
2.17504	7.03432
3.43808	4.67152
-0.156406	9.59992
2.21182	9.07958
0.420778	7.44473
0.356928	7.54221
3.04659	8.08859
1.01581	7.64132
1.51846	6.32144
0.660577	8.83091
0.444483	9.70625
2.21538	7.85621
2.36326	6.16813
-0.318441	4.69942
1.86144	8.29198
0.471787	9.39835
0.733918	6.01409
0.658316	6.33417
2.66188	8.22072
2.50059	8.03291
2.46204	7.39804
3.01141	6.54667
1.83494	8.6325
2.58513	8.00806
0.956718	9.52265
0.946441	7.92415
2.57297	6.7367
4.43118	7.62572
1.13679	6.06917
2.76191	7.49295
1.17435	7.30259
-5.41493	10.459
1.32926	6.66492
2.64068	7.63335
0.60849	9.22256
3.35012	7.88006
-0.53175	8.5562
2.50921	7.64261
-1.88359	6.67724
2.87732	6.28041
1.41587	8.38426
0.694333	10.8438
1.93436	5.66335
2.08487	5.81674
0.624008	9.392
0.547362	9.62163
-1.80351	8.51053
1.1344	6.35127
0.893315	8.02705
0.892734	7.45328
2.66167	7.27609
0.65542	7.57574
1.81379	7.69343
1.04994	6.42025
0.32558	8.24875
1.68565	9.79719
-1.83654	7.73659
1.67966	6.05863
0.0652882	7.32345
1.2962	7.62993
3.37111	6.36448
0.72737	7.58463
1.0221	7.5065
0.675736	8.96221
2.01753	8.24878
0.232683	7.48085
1.79047	6.28431
2.82374	7.7842
8.76202	1.62683
2.10126	10.3566
-0.925168	8.7343
1.99828	8.33337
-0.136934	6.49179
0.933292	6.14034
2.30514	6.39194
1.3263	8.09359
1.88144	9.17279
0.309429	6.56644
1.94025	6.31509
1.30326	7.09093
1.67887	5.53975
2.29758	9.17955
-1.03976	7.95065
-0.808152	8.39772
3.51078	6.8644
2.52677	8.73247
-0.37288	9.45775
1.69924	9.24999
1.418	9.82277
0.816224	7.53568
1.92719	6.28077
3.40088	7.56953
0.579466	8.90242
3.02402	9.16021
1.75265	8.19648
2.81757	8.63433
2.44504	8.66082
1.69183	8.40859
2.45484	10.3172
3.19476	8.43522
1.61137	5.24324
0.0017477	7.5914
2.17843	9.55787
3.08232	7.32399
2.5571	10.584
1.94445	8.71832
1.39764	3.85414
1.41758	6.4094
0.889789	7.28537
0.343782	8.71268
1.0252	7.46266
2.19499	7.83292
3.26411	6.26472
3.55747	8.39496
3.1278	7.0398
0.934228	9.22995
1.15931	5.99002
2.87096	5.21654
0.6523	7.19987
-0.827267	7.13755
3.05587	6.33907
2.76603	8.5766
0.542313	8.20575
-0.7176	8.04959
2.54675	8.32203
2.05167	7.24181
1.3984	9.21767
1.22246	6.12438
1.07199	5.47246
1.56078	8.71936
1.7849	5.2476
4.87819	3.43557
2.53684	6.94173
-1.2785	5.84258
2.02115	6.19105
5.66202	2.61584
1.20576	8.29735
3.41755	8.8363
2.31817	6.79028
-7.89337	12.7711
3.85008	6.14226
-0.182602	8.33561
2.10434	6.99436
2.85062	6.49752
1.89424	8.70965
2.15154	8.63382
2.13879	7.30442
2.57065	6.52073
0.225356	8.49831
0.643425	6.45049
0.297945	8.22086
2.23651	10.0756
1.82617	8.81602
1.25361	6.84824
-3.17449	9.58018
2.53395	7.93418
2.90917	7.98703
0.435456	8.62262
0.0772212	8.99531
-0.0785647	7.76221
2.43661	8.57084
-0.515481	8.65363
0.304572	7.76537
1.02667	8.04724
1.67502	8.30211
3.65053	9.51132
3.26757	6.49256
3.00771	7.33771
2.26725	6.9408
0.788513	8.84211
0.368215	8.55854
1.0204	8.25177
-0.664826	7.60441
-0.795572	9.43594
0.22001	7.45862
2.60549	8.45612
2.20139	8.89472
0.227519	7.56805
2.99197	7.78079
0.983256	7.09821
-0.718086	8.44266
-0.532469	9.5796
0.656321	9.13276
-0.0257866	6.12384
0.953678	10.4596
0.177173	6.36563
2.46036	9.83726
2.29923	6.20403
2.2141	7.45279
0.975414	6.33401
0.755083	5.20082
0.747331	8.12572
2.37634	7.62983
2.56077	8.5164
4.12918	7.80553
2.38892	6.13065
1.13613	5.2961
0.892754	3.75594
0.163236	7.19433
0.140421	7.39114
0.464555	8.56964
1.63515	9.69105
1.84241	8.5723
-1.73976	6.42182
-1.18158	5.61464
0.053567	6.46752
1.12854	8.66688
2.21141	5.81622
0.123305	6.22523
1.32505	8.38198
2.21188	6.31328
1.60755	6.59734
0.97947	8.7292
1.5426	8.80343
1.47176	7.0383
-1.38783	7.49711
-0.693934	9.38312
0.274054	8.36342
0.433941	7.63176
1.20575	8.16868
0.598688	3.88212
2.73967	9.59153
2.3346	8.40018
2.53335	5.98741
-0.489582	5.85584
2.54548	6.91971
-0.0349071	6.24329
-0.58071	5.07613
8.94127	12.0625
2.75573	10.1029
1.22124	7.29058
2.78831	7.49188
0.520687	9.48809
1.65101	5.9848
0.457254	8.73101
0.627208	6.93475
1.602	7.36409
2.74279	8.24183
5.66996	5.38366
1.5131	6.42213
2.4902	9.27619
0.209561	9.12248
0.595996	6.51879
3.1425	8.08614
0.691063	7.91516
0.255762	8.48967
1.90467	7.53705
2.67381	9.14096
-0.14178	7.90156
1.25916	9.71504
0.600457	5.03872
2.39353	6.25044
0.241703	7.93398
1.40546	7.61084
2.71202	6.13035
-0.139526	6.66255
0.952301	6.94614
2.39464	7.35034
2.85371	8.51493
2.17575	7.23669
0.0406032	6.5959
2.64085	7.23478
1.16701	8.57166
-0.373403	6.76044
1.14955	8.85121
1.09823	7.50825
0.201717	5.30074
0.506516	5.888
0.350009	7.02595
3.58851	8.53842
1.62273	3.03152
1.94027	7.12687
5.23282	8.89837
2.09424	6.06284
0.338817	6.02323
-0.186311	8.5484
-0.241808	8.17777
5.77551	5.06834
1.22766	6.61304
0.178571	4.73358
2.2968	8.04525
7.65603	1.36889
2.43605	8.74357
1.06919	8.58021
-0.973324	5.11048
1.89392	8.46052
